#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2013 05 09 11 30  47  6.0  7.4  0.60 99.00 99.00 999 9999.0   3.7   1.6   2.5 99.0 99.00
2013 05 09 11 40  48  6.1  7.6  0.60 99.00 99.00 999 9999.0   3.8   1.6   2.5 99.0 99.00
2013 05 09 11 50  48  6.0  7.3  0.60 99.00 99.00 999 9999.0   3.7   1.6   2.3 99.0 99.00
2013 05 09 12 00  53  6.2  7.7  0.60 99.00 99.00 999 9999.0   3.7   1.6   2.3 99.0 99.00
2013 05 09 12 10  52  6.2  8.1  0.60 99.00 99.00 999 9999.0   3.7   1.6   2.2 99.0 99.00
2013 05 09 12 20  47  5.5  6.8  0.60 99.00 99.00 999 9999.0   3.5   1.6   2.1 99.0 99.00
2013 05 09 12 30  49  5.4  6.8  0.60 99.00 99.00 999 9999.0   3.4   1.6   2.0 99.0 99.00
2013 05 09 12 40  54  5.3  6.6  0.60 99.00 99.00 999 9999.0   3.3   1.6   1.9 99.0 99.00
2013 05 09 12 50  56  5.8  7.7  0.60 99.00 99.00 999 9999.0   3.4   1.6   1.9 99.0 99.00
2013 05 09 13 00  57  6.3  8.1  0.60 99.00 99.00 999 9999.0   3.5   1.6   1.9 99.0 99.00
2013 05 09 13 10  61  7.0  8.9  0.60 99.00 99.00 999 9999.0   3.6   1.7   1.9 99.0 99.00
2013 05 09 13 20  57  6.8  8.6  0.70 99.00 99.00 999 9999.0   3.5   1.7   1.7 99.0 99.00
2013 05 09 13 30  59  6.7  8.3  0.70 99.00 99.00 999 9999.0   3.5   1.7   1.7 99.0 99.00
2013 05 09 13 40  59  6.8  9.1  0.80 99.00 99.00 999 9999.0   3.5   1.7   1.7 99.0 99.00
2013 05 09 13 50  57  6.8  9.1  0.80 99.00 99.00 999 9999.0   3.4   1.8   1.6 99.0 99.00
2013 05 09 14 00  61  6.8  8.5  0.80 99.00 99.00 999 9999.0   3.4   1.8   1.6 99.0 99.00
2013 05 09 14 10  62  6.4  8.2  0.70 99.00 99.00 999 9999.0   3.3   1.8   1.6 99.0 99.00
2013 05 09 14 20  62  6.3  8.3  0.70 99.00 99.00 999 9999.0   3.3   1.8   1.6 99.0 99.00
2013 05 09 14 30  65  6.2  7.8  0.80 99.00 99.00 999 9999.0   3.3   1.8   1.6 99.0 99.00
2013 05 09 14 40  61  6.0  7.7  0.70 99.00 99.00 999 9999.0   3.2   1.9   1.6 99.0 99.00
2013 05 09 14 50  56  5.8  7.5  0.90 99.00 99.00 999 9999.0   3.2   1.8   1.6 99.0 99.00
2013 05 09 15 00  58  5.7  7.6  0.80 99.00 99.00 999 9999.0   3.2   1.9   1.5 99.0 99.00
2013 05 09 15 10  67  5.4  6.6  0.70 99.00 99.00 999 9999.0   3.2   1.9   1.5 99.0 99.00
2013 05 09 15 20  76  5.2  6.9  0.80 99.00 99.00 999 9999.0   3.1   1.9   1.5 99.0 99.00
2013 05 09 15 30  78  5.5  7.9  0.80 99.00 99.00 999 9999.0   3.2   1.9   1.6 99.0 99.00
2013 05 09 15 40  73  5.2  7.1  0.80 99.00 99.00 999 9999.0   3.2   1.9   1.5 99.0 99.00
2013 05 09 15 50  43  3.8  5.4  0.70 99.00 99.00 999 9999.0   3.0   2.0   1.7 99.0 99.00
2013 05 09 16 00  46  4.1  5.9  0.70 99.00 99.00 999 9999.0   2.8   2.0   1.5 99.0 99.00
2013 05 09 16 10  37  5.7  7.4  0.70 99.00 99.00 999 9999.0   3.0   2.0   1.7 99.0 99.00
2013 05 09 16 20  45  5.9  8.0  0.70 99.00 99.00 999 9999.0   3.2   2.1   1.5 99.0 99.00
2013 05 09 16 30  48  6.7  8.7  0.80 99.00 99.00 999 9999.0   3.3   2.2   1.5 99.0 99.00
2013 05 09 16 40  48  6.0  7.5  0.80 99.00 99.00 999 9999.0   3.3   2.2   1.5 99.0 99.00
2013 05 09 16 50  47  5.9  7.1  0.80 99.00 99.00 999 9999.0   3.1   2.2   1.5 99.0 99.00
2013 05 09 17 00  58  5.9  8.3  0.80 99.00 99.00 999 9999.0   3.2   2.2   1.7 99.0 99.00
2013 05 09 17 10  56  6.2  8.3  0.80 99.00 99.00 999 9999.0   3.5   2.2   1.4 99.0 99.00
2013 05 09 17 20  51  5.6  7.7  0.90 99.00 99.00 999 9999.0   3.3   2.2   1.6 99.0 99.00
2013 05 09 17 30  50  5.5  7.3  1.10 99.00 99.00 999 9999.0   3.1   2.2   1.4 99.0 99.00
2013 05 09 17 40  41  5.5  7.4  0.90 99.00 99.00 999 9999.0   3.1   2.2   1.5 99.0 99.00
2013 05 09 17 50  46  6.1  8.3  1.00 99.00 99.00 999 9999.0   3.0   2.2   1.5 99.0 99.00
2013 05 09 18 00  43  6.6  8.1  1.00 99.00 99.00 999 9999.0   3.2   2.2   1.4 99.0 99.00
2013 05 09 18 10  47  5.9  7.9  1.10 99.00 99.00 999 9999.0   3.0   2.2   1.3 99.0 99.00
2013 05 09 18 20  47  6.7  8.8  1.10 99.00 99.00 999 9999.0   3.2   2.2   1.4 99.0 99.00
2013 05 09 18 30  48  6.4  8.3  1.20 99.00 99.00 999 9999.0   3.1   2.2   1.1 99.0 99.00
2013 05 09 18 40  43  6.3  8.2  1.20 99.00 99.00 999 9999.0   3.0   2.2   1.1 99.0 99.00
2013 05 09 18 50  38  6.1  7.5  1.30 99.00 99.00 999 9999.0   3.0   2.3   1.1 99.0 99.00
2013 05 09 19 00  36  5.9  7.6  1.10 99.00 99.00 999 9999.0   2.9   2.3   1.1 99.0 99.00
2013 05 09 19 10  36  5.7  7.9  1.10 99.00 99.00 999 9999.0   2.9   2.3   1.2 99.0 99.00
2013 05 09 19 20  40  5.7  7.7  1.10 99.00 99.00 999 9999.0   2.9   2.3   1.2 99.0 99.00
2013 05 09 19 30  41  6.3  8.5  1.10 99.00 99.00 999 9999.0   3.0   2.3   1.2 99.0 99.00
