#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 01 18 30 216  2.0  2.8 99.00 99.00 99.00 999 1028.4 -10.1 999.0 999.0 99.0 99.00
2019 01 01 18 40 220  2.1  4.2 99.00 99.00 99.00 999 1028.1 -10.3 999.0 999.0 99.0 99.00
2019 01 01 18 50 222  2.4  3.3 99.00 99.00 99.00 999 1028.1 -10.4 999.0 999.0 99.0 99.00
2019 01 01 19 00 190  2.7  3.7 99.00 99.00 99.00 999 1028.1 -10.4 999.0 999.0 99.0 99.00
2019 01 01 19 10 216  2.1  3.7 99.00 99.00 99.00 999 1028.1 -10.3 999.0 999.0 99.0 99.00
2019 01 01 19 20 220  2.1  3.5 99.00 99.00 99.00 999 1028.1 -10.3 999.0 999.0 99.0 99.00
2019 01 01 19 30 256  2.6  4.1 99.00 99.00 99.00 999 1027.8 -10.6 999.0 999.0 99.0 99.00
2019 01 01 19 40 224  2.5  3.6 99.00 99.00 99.00 999 1028.1 -10.4 999.0 999.0 99.0 99.00
2019 01 01 19 50 214  2.6  3.1 99.00 99.00 99.00 999 1027.8 -10.5 999.0 999.0 99.0 99.00
2019 01 01 20 00 258  1.0  2.8 99.00 99.00 99.00 999 1027.8 -10.1 999.0 999.0 99.0 99.00
2019 01 01 20 10 205  1.8  2.5 99.00 99.00 99.00 999 1027.8 -10.2 999.0 999.0 99.0 99.00
2019 01 01 20 20 230  1.9  2.6 99.00 99.00 99.00 999 1027.8 -10.2 999.0 999.0 99.0 99.00
2019 01 01 20 30 213  1.7  2.4 99.00 99.00 99.00 999 1027.8 -10.2 999.0 999.0 99.0 99.00
2019 01 01 20 40 218  1.2  2.1 99.00 99.00 99.00 999 1027.4 -10.1 999.0 999.0 99.0 99.00
2019 01 01 20 50 193  0.9  2.4 99.00 99.00 99.00 999 1027.4 -10.2 999.0 999.0 99.0 99.00
2019 01 01 21 00 168  1.3  2.5 99.00 99.00 99.00 999 1027.4 -10.0 999.0 999.0 99.0 99.00
2019 01 01 21 10 173  1.5  2.6 99.00 99.00 99.00 999 1027.4 -10.0 999.0 999.0 99.0 99.00
2019 01 01 21 20 149  1.1  2.0 99.00 99.00 99.00 999 1027.1 -10.0 999.0 999.0 99.0 99.00
2019 01 01 21 30 189  1.5  2.5 99.00 99.00 99.00 999 1027.1 -10.1 999.0 999.0 99.0 99.00
2019 01 01 21 40 183  0.8  2.3 99.00 99.00 99.00 999 1027.1 -10.0 999.0 999.0 99.0 99.00
2019 01 01 21 50 196  2.0  2.5 99.00 99.00 99.00 999 1026.8 -10.0 999.0 999.0 99.0 99.00
2019 01 01 22 00 197  2.2  2.7 99.00 99.00 99.00 999 1027.1 -10.0 999.0 999.0 99.0 99.00
2019 01 01 22 10 211  1.7  3.0 99.00 99.00 99.00 999 1027.1 -10.0 999.0 999.0 99.0 99.00
2019 01 01 22 20 190  0.9  2.2 99.00 99.00 99.00 999 1027.1 -10.1 999.0 999.0 99.0 99.00
2019 01 01 22 30 171  0.7  1.2 99.00 99.00 99.00 999 1026.8 -10.6 999.0 999.0 99.0 99.00
2019 01 01 22 40 230  0.7  1.2 99.00 99.00 99.00 999 1027.1 -10.9 999.0 999.0 99.0 99.00
2019 01 01 22 50 192  0.6  1.3 99.00 99.00 99.00 999 1026.8 -11.8 999.0 999.0 99.0 99.00
2019 01 01 23 00 206  1.3  1.5 99.00 99.00 99.00 999 1026.8 -12.3 999.0 999.0 99.0 99.00
2019 01 01 23 10 205  1.4  1.8 99.00 99.00 99.00 999 1026.8 -12.8 999.0 999.0 99.0 99.00
2019 01 01 23 20 191  1.1  1.8 99.00 99.00 99.00 999 1026.8 -13.3 999.0 999.0 99.0 99.00
2019 01 01 23 30 200  1.1  1.6 99.00 99.00 99.00 999 1026.8 -13.5 999.0 999.0 99.0 99.00
2019 01 01 23 40 191  1.0  1.3 99.00 99.00 99.00 999 1026.8 -13.9 999.0 999.0 99.0 99.00
2019 01 01 23 50 208  1.1  1.5 99.00 99.00 99.00 999 1026.8 -14.2 999.0 999.0 99.0 99.00
2019 01 02 00 10 194  1.4  2.1 99.00 99.00 99.00 999 1026.8 -15.2 999.0 999.0 99.0 99.00
2019 01 02 00 20 192  1.4  1.7 99.00 99.00 99.00 999 1026.8 -15.9 999.0 999.0 99.0 99.00
