#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2023 10 02 02 50 192  2.4  5.0 99.00 99.00 99.00 999 1017.6  25.3 999.0 999.0 99.0 99.00
2023 10 02 03 00 187  2.7  5.9 99.00 99.00 99.00 999 1017.6  25.9 999.0 999.0 99.0 99.00
2023 10 02 03 10 184  2.5  5.7 99.00 99.00 99.00 999 1017.9  25.7 999.0 999.0 99.0 99.00
2023 10 02 03 20 190  2.4  6.5 99.00 99.00 99.00 999 1017.9  26.0 999.0 999.0 99.0 99.00
2023 10 02 03 30 194  3.6  5.4 99.00 99.00 99.00 999 1017.9  25.9 999.0 999.0 99.0 99.00
2023 10 02 03 40 192  2.9  7.3 99.00 99.00 99.00 999 1017.9  26.1 999.0 999.0 99.0 99.00
2023 10 02 03 50 196  3.5  6.0 99.00 99.00 99.00 999 1017.9  26.1 999.0 999.0 99.0 99.00
2023 10 02 04 00 191  4.2  6.6 99.00 99.00 99.00 999 1017.9  26.0 999.0 999.0 99.0 99.00
2023 10 02 04 10 185  3.7  7.4 99.00 99.00 99.00 999 1017.9  25.9 999.0 999.0 99.0 99.00
2023 10 02 04 20 186  3.5  6.8 99.00 99.00 99.00 999 1017.9  25.8 999.0 999.0 99.0 99.00
2023 10 02 04 30 189  3.7  7.1 99.00 99.00 99.00 999 1017.9  25.5 999.0 999.0 99.0 99.00
2023 10 02 04 40 190  4.1  6.8 99.00 99.00 99.00 999 1017.6  25.5 999.0 999.0 99.0 99.00
2023 10 02 04 50 192  4.1  8.7 99.00 99.00 99.00 999 1017.6  25.4 999.0 999.0 99.0 99.00
2023 10 02 05 00 186  3.4  7.3 99.00 99.00 99.00 999 1017.6  25.2 999.0 999.0 99.0 99.00
2023 10 02 05 10 184  3.6  6.9 99.00 99.00 99.00 999 1017.6  25.1 999.0 999.0 99.0 99.00
2023 10 02 05 20 184  3.9  6.9 99.00 99.00 99.00 999 1017.6  25.1 999.0 999.0 99.0 99.00
2023 10 02 05 30 186  2.9  5.9 99.00 99.00 99.00 999 1017.6  25.1 999.0 999.0 99.0 99.00
2023 10 02 05 40 183  4.6  7.3 99.00 99.00 99.00 999 1017.6  25.0 999.0 999.0 99.0 99.00
2023 10 02 05 50 183  3.7  6.6 99.00 99.00 99.00 999 1017.6  25.1 999.0 999.0 99.0 99.00
2023 10 02 06 00 184  3.5  7.1 99.00 99.00 99.00 999 1017.3  24.9 999.0 999.0 99.0 99.00
2023 10 02 06 10 179  4.6  7.9 99.00 99.00 99.00 999 1017.6  25.1 999.0 999.0 99.0 99.00
2023 10 02 06 20 185  3.8  6.3 99.00 99.00 99.00 999 1017.6  24.9 999.0 999.0 99.0 99.00
2023 10 02 06 30 182  3.6  6.1 99.00 99.00 99.00 999 1017.6  24.8 999.0 999.0 99.0 99.00
2023 10 02 06 40 186  4.0  8.2 99.00 99.00 99.00 999 1017.6  25.1 999.0 999.0 99.0 99.00
2023 10 02 06 50 187  3.6  7.7 99.00 99.00 99.00 999 1017.6  25.1 999.0 999.0 99.0 99.00
2023 10 02 07 00 201  4.6  7.4 99.00 99.00 99.00 999 1017.6  25.1 999.0 999.0 99.0 99.00
2023 10 02 07 10 193  5.9  8.1 99.00 99.00 99.00 999 1017.6  25.1 999.0 999.0 99.0 99.00
2023 10 02 07 20 189  4.5  8.8 99.00 99.00 99.00 999 1017.6  25.3 999.0 999.0 99.0 99.00
2023 10 02 07 30 198  5.1 11.6 99.00 99.00 99.00 999 1017.6  25.3 999.0 999.0 99.0 99.00
2023 10 02 07 40 194  7.5 12.2 99.00 99.00 99.00 999 1017.6  25.4 999.0 999.0 99.0 99.00
2023 10 02 07 50 204  5.0 11.0 99.00 99.00 99.00 999 1017.6  25.2 999.0 999.0 99.0 99.00
2023 10 02 08 00 192  6.1  9.3 99.00 99.00 99.00 999 1017.6  24.9 999.0 999.0 99.0 99.00
2023 10 02 08 10 190  4.7  9.4 99.00 99.00 99.00 999 1017.6  24.8 999.0 999.0 99.0 99.00
2023 10 02 08 20 176  4.1  7.5 99.00 99.00 99.00 999 1017.6  24.7 999.0 999.0 99.0 99.00
2023 10 02 08 30 194  4.1  8.1 99.00 99.00 99.00 999 1017.6  24.6 999.0 999.0 99.0 99.00
2023 10 02 08 40 183  3.8  8.7 99.00 99.00 99.00 999 1017.6  24.6 999.0 999.0 99.0 99.00
2023 10 02 08 50 190  5.0  7.0 99.00 99.00 99.00 999 1017.6  24.4 999.0 999.0 99.0 99.00
2023 10 02 09 00 195  3.9  7.1 99.00 99.00 99.00 999 1017.6  24.3 999.0 999.0 99.0 99.00
2023 10 02 09 10 187  3.4  7.2 99.00 99.00 99.00 999 1017.6  24.2 999.0 999.0 99.0 99.00
2023 10 02 09 20 191  3.5  7.2 99.00 99.00 99.00 999 1017.9  24.2 999.0 999.0 99.0 99.00
2023 10 02 09 30 189  3.4  6.6 99.00 99.00 99.00 999 1017.9  24.1 999.0 999.0 99.0 99.00
2023 10 02 09 40 185  5.8  8.1 99.00 99.00 99.00 999 1017.9  24.1 999.0 999.0 99.0 99.00
2023 10 02 09 50 177  3.1  6.9 99.00 99.00 99.00 999 1017.9  23.9 999.0 999.0 99.0 99.00
2023 10 02 10 00 177  3.2  5.5 99.00 99.00 99.00 999 1017.9  23.8 999.0 999.0 99.0 99.00
2023 10 02 10 10 185  3.6  6.2 99.00 99.00 99.00 999 1017.9  23.9 999.0 999.0 99.0 99.00
2023 10 02 10 20 178  1.7  4.4 99.00 99.00 99.00 999 1017.9  23.5 999.0 999.0 99.0 99.00
2023 10 02 10 30 170  3.1  5.8 99.00 99.00 99.00 999 1017.9  23.3 999.0 999.0 99.0 99.00
2023 10 02 10 40 178  3.6  4.9 99.00 99.00 99.00 999 1017.9  22.8 999.0 999.0 99.0 99.00
2023 10 02 10 50 180  3.1  6.2 99.00 99.00 99.00 999 1017.9  22.7 999.0 999.0 99.0 99.00
2023 10 02 11 00 177  3.8  7.3 99.00 99.00 99.00 999 1017.9  22.8 999.0 999.0 99.0 99.00
2023 10 02 11 10 180  4.3  6.7 99.00 99.00 99.00 999 1017.9  22.7 999.0 999.0 99.0 99.00
2023 10 02 11 20 186  3.6  7.0 99.00 99.00 99.00 999 1017.9  22.4 999.0 999.0 99.0 99.00
2023 10 02 11 30 180  3.0  6.2 99.00 99.00 99.00 999 1017.9  22.3 999.0 999.0 99.0 99.00
2023 10 02 11 40 183  3.3  6.0 99.00 99.00 99.00 999 1017.9  22.3 999.0 999.0 99.0 99.00
2023 10 02 11 50 184  4.0  7.2 99.00 99.00 99.00 999 1017.9  22.2 999.0 999.0 99.0 99.00
2023 10 02 12 00 186  3.6  6.1 99.00 99.00 99.00 999 1017.9  22.2 999.0 999.0 99.0 99.00
2023 10 02 12 10 184  3.5  5.8 99.00 99.00 99.00 999 1017.9  21.9 999.0 999.0 99.0 99.00
2023 10 02 12 20 180  3.7  6.4 99.00 99.00 99.00 999 1017.9  21.8 999.0 999.0 99.0 99.00
2023 10 02 12 30 179  4.2  6.3 99.00 99.00 99.00 999 1017.9  21.8 999.0 999.0 99.0 99.00
2023 10 02 12 40 183  3.1  6.9 99.00 99.00 99.00 999 1017.9  21.6 999.0 999.0 99.0 99.00
2023 10 02 12 50 183  4.5  6.9 99.00 99.00 99.00 999 1017.6  21.6 999.0 999.0 99.0 99.00
2023 10 02 13 00 185  4.2  6.9 99.00 99.00 99.00 999 1017.6  21.7 999.0 999.0 99.0 99.00
2023 10 02 13 10 185  3.5  6.7 99.00 99.00 99.00 999 1017.6  21.9 999.0 999.0 99.0 99.00
2023 10 02 13 20 189  4.1  6.4 99.00 99.00 99.00 999 1017.6  22.1 999.0 999.0 99.0 99.00
2023 10 02 13 30 182  4.0  6.3 99.00 99.00 99.00 999 1017.6  22.2 999.0 999.0 99.0 99.00
2023 10 02 13 40 182  3.9  6.9 99.00 99.00 99.00 999 1017.6  22.3 999.0 999.0 99.0 99.00
2023 10 02 13 50 177  4.3  6.5 99.00 99.00 99.00 999 1017.6  22.5 999.0 999.0 99.0 99.00
2023 10 02 14 00 184  3.6  7.4 99.00 99.00 99.00 999 1017.3  22.9 999.0 999.0 99.0 99.00
2023 10 02 14 10 180  4.2  6.2 99.00 99.00 99.00 999 1017.3  23.1 999.0 999.0 99.0 99.00
2023 10 02 14 20 185  3.6  6.6 99.00 99.00 99.00 999 1017.3  23.3 999.0 999.0 99.0 99.00
2023 10 02 14 30 190  3.3  6.8 99.00 99.00 99.00 999 1017.3  23.6 999.0 999.0 99.0 99.00
2023 10 02 14 40 188  3.5  5.6 99.00 99.00 99.00 999 1017.3  24.1 999.0 999.0 99.0 99.00
2023 10 02 14 50 194  3.4  6.3 99.00 99.00 99.00 999 1017.3  24.5 999.0 999.0 99.0 99.00
2023 10 02 15 00 188  3.1  6.4 99.00 99.00 99.00 999 1017.3  24.8 999.0 999.0 99.0 99.00
2023 10 02 15 10 191  2.7  6.8 99.00 99.00 99.00 999 1017.3  24.9 999.0 999.0 99.0 99.00
2023 10 02 15 20 186  2.5  5.1 99.00 99.00 99.00 999 1017.3  24.5 999.0 999.0 99.0 99.00
