#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 01 07 09 00 305 13.3 15.3 99.00 99.00 99.00 999 9999.0 -22.7 999.0 999.0 99.0 99.00
2014 01 07 10 00 310 14.1 17.2 99.00 99.00 99.00 999 9999.0 -22.5 999.0 999.0 99.0 99.00
2014 01 07 11 00 315 13.6 15.4 99.00 99.00 99.00 999 9999.0 -22.5 999.0 999.0 99.0 99.00
2014 01 07 12 00 315 12.8 15.6 99.00 99.00 99.00 999 9999.0 -22.0 999.0 999.0 99.0 99.00
2014 01 07 13 00 305 14.5 17.5 99.00 99.00 99.00 999 9999.0 -21.6 999.0 999.0 99.0 99.00
2014 01 07 14 00 305 14.5 16.3 99.00 99.00 99.00 999 9999.0 -21.9 999.0 999.0 99.0 99.00
2014 01 07 15 00 309 13.8 16.2 99.00 99.00 99.00 999 9999.0 -22.1 999.0 999.0 99.0 99.00
2014 01 07 16 00 305 11.2 14.0 99.00 99.00 99.00 999 9999.0 -21.7 999.0 999.0 99.0 99.00
2014 01 07 17 00 298 11.0 12.7 99.00 99.00 99.00 999 9999.0 -21.8 999.0 999.0 99.0 99.00
2014 01 07 18 00 296 11.2 14.1 99.00 99.00 99.00 999 9999.0 -21.1 999.0 999.0 99.0 99.00
2014 01 07 19 00 289 12.0 13.9 99.00 99.00 99.00 999 9999.0 -19.9 999.0 999.0 99.0 99.00
2014 01 07 20 00 269 14.4 16.1 99.00 99.00 99.00 999 9999.0 -19.3 999.0 999.0 99.0 99.00
2014 01 07 21 00 259 15.5 16.7 99.00 99.00 99.00 999 9999.0 -19.5 999.0 999.0 99.0 99.00
2014 01 07 22 00 270 14.8 16.4 99.00 99.00 99.00 999 9999.0 -18.6 999.0 999.0 99.0 99.00
2014 01 07 23 00 278 16.1 17.6 99.00 99.00 99.00 999 9999.0 -17.2 999.0 999.0 99.0 99.00
2014 01 08 00 00 280 13.7 15.2 99.00 99.00 99.00 999 9999.0 -17.6 999.0 999.0 99.0 99.00
2014 01 08 01 00 303 11.5 14.5 99.00 99.00 99.00 999 9999.0 -18.5 999.0 999.0 99.0 99.00
2014 01 08 02 00 315 11.7 13.1 99.00 99.00 99.00 999 9999.0 -18.3 999.0 999.0 99.0 99.00
2014 01 08 03 00 313 10.2 12.3 99.00 99.00 99.00 999 9999.0 -18.8 999.0 999.0 99.0 99.00
2014 01 08 04 00 318 10.8 12.1 99.00 99.00 99.00 999 9999.0 -18.5 999.0 999.0 99.0 99.00
2014 01 08 05 00 309  9.2 10.8 99.00 99.00 99.00 999 9999.0 -18.4 999.0 999.0 99.0 99.00
2014 01 08 06 00 313 10.0 10.8 99.00 99.00 99.00 999 9999.0 -18.0 999.0 999.0 99.0 99.00
2014 01 08 07 00 312 10.4 11.6 99.00 99.00 99.00 999 9999.0 -18.0 999.0 999.0 99.0 99.00
2014 01 08 08 00 304 10.2 11.1 99.00 99.00 99.00 999 9999.0 -18.0 999.0 999.0 99.0 99.00
2014 01 08 09 00 277 11.2 13.4 99.00 99.00 99.00 999 9999.0 -18.4 999.0 999.0 99.0 99.00
2014 01 08 10 00 283 13.4 14.7 99.00 99.00 99.00 999 9999.0 -18.6 999.0 999.0 99.0 99.00
2014 01 08 11 00 281 15.3 16.5 99.00 99.00 99.00 999 9999.0 -19.2 999.0 999.0 99.0 99.00
2014 01 08 12 00 281 12.7 14.0 99.00 99.00 99.00 999 9999.0 -19.3 999.0 999.0 99.0 99.00
2014 01 08 13 00 280 15.3 16.5 99.00 99.00 99.00 999 9999.0 -19.3 999.0 999.0 99.0 99.00
2014 01 08 14 00 315 10.2 11.1 99.00 99.00 99.00 999 9999.0 -18.1 999.0 999.0 99.0 99.00
2014 01 08 15 00 293  9.7 11.2 99.00 99.00 99.00 999 9999.0 -18.6 999.0 999.0 99.0 99.00
2014 01 08 16 00 306  9.5 11.0 99.00 99.00 99.00 999 9999.0 -17.6 999.0 999.0 99.0 99.00
2014 01 08 17 00 275 13.8 14.8 99.00 99.00 99.00 999 9999.0 -18.9 999.0 999.0 99.0 99.00
2014 01 08 18 00 263 10.9 12.2 99.00 99.00 99.00 999 9999.0 -18.0 999.0 999.0 99.0 99.00
2014 01 08 19 00 275 14.9 16.3 99.00 99.00 99.00 999 9999.0 -17.2 999.0 999.0 99.0 99.00
2014 01 08 20 00 276 12.1 13.4 99.00 99.00 99.00 999 9999.0 -16.8 999.0 999.0 99.0 99.00
2014 01 08 21 00 295 10.7 14.0 99.00 99.00 99.00 999 9999.0 -15.7 999.0 999.0 99.0 99.00
2014 01 08 22 00 309 10.0 10.7 99.00 99.00 99.00 999 9999.0 -15.8 999.0 999.0 99.0 99.00
2014 01 08 23 00 302 10.5 11.8 99.00 99.00 99.00 999 9999.0 -15.6 999.0 999.0 99.0 99.00
2014 01 09 00 00 304  8.9  9.6 99.00 99.00 99.00 999 9999.0 -15.4 999.0 999.0 99.0 99.00
2014 01 09 01 00 315 10.7 11.9 99.00 99.00 99.00 999 9999.0 -15.4 999.0 999.0 99.0 99.00
2014 01 09 02 00 323  8.2  9.4 99.00 99.00 99.00 999 9999.0 -15.7 999.0 999.0 99.0 99.00
2014 01 09 03 00 306  7.2  8.6 99.00 99.00 99.00 999 9999.0 -16.0 999.0 999.0 99.0 99.00
2014 01 09 04 00 320  5.2  6.3 99.00 99.00 99.00 999 9999.0 -16.3 999.0 999.0 99.0 99.00
2014 01 09 05 00 275  4.3  5.6 99.00 99.00 99.00 999 9999.0 -15.8 999.0 999.0 99.0 99.00
2014 01 09 06 00 267  8.3  9.4 99.00 99.00 99.00 999 9999.0 -16.9 999.0 999.0 99.0 99.00
2014 01 09 07 00 268  7.7  8.6 99.00 99.00 99.00 999 9999.0 -16.4 999.0 999.0 99.0 99.00
2014 01 09 08 00 266  6.3  6.8 99.00 99.00 99.00 999 9999.0 -16.7 999.0 999.0 99.0 99.00
2014 01 09 09 00 274  4.1  4.7 99.00 99.00 99.00 999 9999.0 -15.9 999.0 999.0 99.0 99.00
2014 01 09 10 00 232  2.5  2.9 99.00 99.00 99.00 999 9999.0 -14.5 999.0 999.0 99.0 99.00
2014 01 09 11 00 279  6.0  6.9 99.00 99.00 99.00 999 9999.0 -14.4 999.0 999.0 99.0 99.00
2014 01 09 12 00 221  7.1  8.0 99.00 99.00 99.00 999 9999.0 -11.7 999.0 999.0 99.0 99.00
2014 01 09 13 00 256  7.4  8.3 99.00 99.00 99.00 999 9999.0 -11.6 999.0 999.0 99.0 99.00
2014 01 09 14 00 251  6.2  7.4 99.00 99.00 99.00 999 9999.0 -10.5 999.0 999.0 99.0 99.00
2014 01 09 15 00 212 13.2 14.4 99.00 99.00 99.00 999 9999.0  -8.0 999.0 999.0 99.0 99.00
2014 01 09 16 00 202 12.0 14.4 99.00 99.00 99.00 999 9999.0  -7.6 999.0 999.0 99.0 99.00
2014 01 09 17 00 217 13.2 15.2 99.00 99.00 99.00 999 9999.0  -7.5 999.0 999.0 99.0 99.00
