#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2023 09 01 12 48 223  3.9  5.1 99.00 99.00 99.00 999 1013.4  18.6  18.1 999.0 99.0 99.00
2023 09 01 12 54 223  4.6  6.4 99.00 99.00 99.00 999 1013.4 999.0  18.1 999.0 99.0 99.00
2023 09 01 13 00 211  5.7  7.4 99.00 99.00 99.00 999 1013.4 999.0  18.1 999.0 99.0 99.00
2023 09 01 13 06 223  6.2  7.9 99.00 99.00 99.00 999 1013.5  19.0  18.1  11.1 99.0 99.00
2023 09 01 13 12 215  5.5  6.9 99.00 99.00 99.00 999 1013.6  19.1  18.1  10.8 99.0 99.00
2023 09 01 13 18 210  5.8  8.5 99.00 99.00 99.00 999 1013.6  19.3  18.1  11.1 99.0 99.00
2023 09 01 13 24 212  6.9  8.5 99.00 99.00 99.00 999 1013.6  19.4  18.1  11.0 99.0 99.00
2023 09 01 13 30 215  5.1  8.4 99.00 99.00 99.00 999 1013.6  19.4  18.1  10.8 99.0 99.00
2023 09 01 13 36 214  6.3  7.7 99.00 99.00 99.00 999 1013.6  19.6  18.1  11.1 99.0 99.00
2023 09 01 13 42 206  5.2  7.7 99.00 99.00 99.00 999 1013.5  19.7  18.1  11.3 99.0 99.00
2023 09 01 13 48 201  5.1  6.8 99.00 99.00 99.00 999 1013.5  19.9  18.1  11.5 99.0 99.00
2023 09 01 13 54 201  4.4  6.7 99.00 99.00 99.00 999 1013.5  20.1  18.1  11.7 99.0 99.00
2023 09 01 14 00 204  4.6  6.6 99.00 99.00 99.00 999 1013.5  20.1  18.1  11.5 99.0 99.00
2023 09 01 14 06 200  4.5  6.2 99.00 99.00 99.00 999 1013.4  20.3  18.1  11.8 99.0 99.00
2023 09 01 14 12 199  5.1  6.6 99.00 99.00 99.00 999 1013.3  20.5  18.1  11.6 99.0 99.00
